,device_id,date_hour,bytes_up,bytes_down,log_bytes_up,log_bytes_down,date_hour_filtered,q4_device,q4_stat,q4_field,q4_stat_down_value,q4_stat_up_value
2093782,97478729.0,2021-09-29 21:40:00,301586.26666666666,4485204.952380952,5.479413001212515,6.651782389839196,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2093783,97478729.0,2021-09-29 21:42:00,144677.62376237626,4551828.505747126,5.160404368936358,6.658185986669106,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2093784,97478729.0,2021-09-29 21:45:00,132828.67289719626,3642770.355140187,5.123295103164643,6.561431912851246,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2093785,97478729.0,2021-09-29 21:47:00,79317.39130434782,2459418.782608696,4.899373897480698,6.390832662008774,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2093786,97478729.0,2021-09-29 21:49:00,58755.41176470588,1755736.8235294118,4.769055265702782,6.244459665160474,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2093787,97478729.0,2021-09-29 21:51:00,108603.06086956523,2941658.807017544,5.035846064481847,6.468592446611166,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2093788,97478729.0,2021-09-29 21:53:00,98660.97777777778,2214602.7252747254,4.99414981707956,6.345296026124274,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2093789,97478729.0,2021-09-29 21:55:00,25702.422535211263,615750.1408450705,4.409990955595578,5.789405225159553,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2093790,97478729.0,2021-09-29 21:56:00,82135.87301587303,2668611.6825396824,4.914538165064974,6.426285545671359,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218655,38459237.0,2021-09-29 21:15:00,63342.0,405360.275862069,4.801698628227434,5.607842258213205,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218656,38459237.0,2021-09-29 21:16:00,32776.545454545456,7988.0,4.515576428323589,3.9024924211586036,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218657,38459237.0,2021-09-29 21:21:00,6062.640926640926,3672.216216216216,3.7827334755732642,3.56504649293715,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
2218658,38459237.0,2021-09-29 21:22:00,5732.903225806452,1171.741935483871,3.758450358848883,3.069202455145611,2021-09-29 21:00:00,Smart-TV,mean,log_bytes_down,4.172650262166022,3.691493858378769
