,device_id,date_hour,bytes_up,bytes_down,log_bytes_up,log_bytes_down,date_hour_filtered,q4_device,q4_stat,q4_field
213885,15372847.0,2021-09-11 18:04:00,3057.967213114754,48967.34426229508,3.485574822117189,4.689915419723641,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213886,15372847.0,2021-09-11 18:05:00,2270.266666666667,440.3870967741937,3.3562681272020822,2.6448196331263283,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213887,15372847.0,2021-09-11 18:06:00,2527.733333333333,15900.645161290322,3.402903033390243,4.2014420581260605,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213888,15372847.0,2021-09-11 18:07:00,2450.491803278689,444.0,3.3894304454929514,2.6483600109809315,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213889,15372847.0,2021-09-11 18:08:00,2759.8688524590166,35095.34426229508,3.441045777154972,4.54526188144025,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213890,15372847.0,2021-09-11 18:09:00,2466.229508196721,499.483870967742,3.3922095505871286,2.699390086085912,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213891,15372847.0,2021-09-11 18:10:00,2676.590163934426,17390.819672131147,3.4277441039819108,4.240345023763586,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213892,15372847.0,2021-09-11 18:11:00,2338.098360655738,501.73333333333335,3.3690484845675375,2.7013376817325385,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213893,15372847.0,2021-09-11 18:12:00,3002.266666666667,28900.90322580645,3.477593895875336,4.460926442522982,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213894,15372847.0,2021-09-11 18:13:00,2444.0,437.2903225806453,3.388278863459639,2.641761881568347,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213895,15372847.0,2021-09-11 18:14:00,2393.333333333333,15696.375,3.3791846117136366,4.195827033407317,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213896,15372847.0,2021-09-11 18:15:00,2483.016393442623,458.4918032786885,3.3951544576712807,2.6622777685565455,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213897,15372847.0,2021-09-11 18:16:00,2169.573770491804,44374.688524590165,3.336574550632253,4.647145104544511,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213898,15372847.0,2021-09-11 18:17:00,3072.933333333333,444.4,3.4876944444000895,2.6487502126980194,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213899,15372847.0,2021-09-11 18:18:00,2052.133333333333,36891.74193548386,3.3124171539739207,4.566940933979793,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213900,15372847.0,2021-09-11 18:19:00,3102.266666666667,354.0645161290323,3.4918190965270552,2.5503072726413376,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213901,15372847.0,2021-09-11 18:20:00,1110.7096774193546,28680.125,3.0459913862056576,4.457596182271559,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213902,15372847.0,2021-09-11 18:21:00,1546.2666666666669,191.4754098360656,3.1895651694727083,2.284375253041084,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213903,15372847.0,2021-09-11 18:22:00,857.0491803278688,36822.426229508186,2.933512180777489,4.566124194905149,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213904,15372847.0,2021-09-11 18:23:00,1740.9333333333334,191.4754098360656,3.241031529822338,2.284375253041084,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213905,15372847.0,2021-09-11 18:24:00,910.5573770491804,39485.625,2.959784010074478,4.5964500153137875,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213906,15372847.0,2021-09-11 18:25:00,1673.333333333333,213.84126984126985,3.223841923439887,2.3321177106529434,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213907,15372847.0,2021-09-11 18:26:00,784.1311475409835,43843.73333333333,2.894942206931377,4.64191743301241,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213908,15372847.0,2021-09-11 18:27:00,1627.2,167.344262295082,3.2117077504066867,2.2261983188467727,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213909,15372847.0,2021-09-11 18:28:00,626.7540983606558,46608.0,2.7977895567328015,4.668469785208046,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213910,15372847.0,2021-09-11 18:29:00,1553.311475409836,167.344262295082,3.1915380533947215,2.2261983188467727,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213911,15372847.0,2021-09-11 18:33:00,1424.2666666666669,14879.288888888888,3.153896128223122,4.17261136277118,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213912,15372847.0,2021-09-11 18:34:00,1254.950819672131,27405.508196721312,3.098972633698003,4.437853706553842,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213913,15372847.0,2021-09-11 18:35:00,548.1967213114754,177.31147540983608,2.7397279358469744,2.2511792935219628,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213914,15372847.0,2021-09-11 18:36:00,1920.3934426229507,62574.032786885255,3.283616304197679,4.79640108583375,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213915,15372847.0,2021-09-11 18:37:00,608.6666666666666,193.70491803278688,2.7850924507567543,2.2893769214611,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213916,15372847.0,2021-09-11 18:38:00,1515.9344262295083,49783.73770491804,3.18096680758818,4.697096223353272,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213917,15372847.0,2021-09-11 18:39:00,564.8524590163935,163.672131147541,2.7527032075346276,2.216620106073501,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213918,15372847.0,2021-09-11 18:40:00,1384.262295081967,49083.33333333334,3.1415320134881815,4.6909428967542395,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213919,15372847.0,2021-09-11 18:41:00,1432.0,513.0491803278688,3.1562461903973444,2.7110046709860494,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213920,15372847.0,2021-09-11 18:43:00,1517.2903225806451,170.8387096774194,3.1813548238909153,2.235121002950557,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213921,15372847.0,2021-09-11 18:44:00,548.1967213114754,50461.93548387097,2.7397279358469744,4.702972510298996,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213922,15372847.0,2021-09-11 18:45:00,1615.2131147540986,190.03278688524588,3.2084986265247686,2.2811079114432253,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213923,15372847.0,2021-09-11 18:46:00,551.344262295082,26058.66666666667,2.742209846954031,4.415968856282431,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213924,15372847.0,2021-09-11 18:47:00,1120.774193548387,158.47619047619048,3.0499054448298115,2.2026958528059475,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213925,15372847.0,2021-09-11 18:48:00,562.8,54914.88524590164,2.7511250715355833,4.7396979888351725,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213926,15372847.0,2021-09-11 18:49:00,1667.2,157.4193548387097,3.2222481168589314,2.1998082402973314,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213927,15372847.0,2021-09-11 18:50:00,545.4426229508197,39111.08196721312,2.7375445673030367,4.592310934407934,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213928,15372847.0,2021-09-11 18:51:00,1395.1475409836066,163.672131147541,3.144931315743601,2.216620106073501,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213929,15372847.0,2021-09-11 18:52:00,656.7741935483872,77088.91803278688,2.8180768308076516,4.886997583900087,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213930,15372847.0,2021-09-11 18:53:00,2256.786885245901,160.0,3.353682946034592,2.2068258760318495,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213931,15372847.0,2021-09-11 18:54:00,659.4098360655737,58464.25806451612,2.8198135329693,4.766897870989198,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213932,15372847.0,2021-09-11 18:55:00,1912.7868852459007,105.44262295081968,3.2818935741331683,2.0271155678619888,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213933,15372847.0,2021-09-11 18:56:00,542.6666666666666,24720.39344262295,2.735332706320613,4.393072946489042,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213934,15372847.0,2021-09-11 18:58:00,439.2131147540984,343.6065573770492,2.64366297683726,2.5373235372024707,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
213935,15372847.0,2021-09-11 18:59:00,1283.9344262295083,26124.66666666667,3.108880964979894,4.417067381452527,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315014,92237860.0,2021-09-11 18:42:00,154178.09836065574,2707871.475409836,5.188025501588442,6.432628207823334,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315015,92237860.0,2021-09-11 18:43:00,167278.8,2606149.6393442624,5.22344350056674,6.415999514962596,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315016,92237860.0,2021-09-11 18:44:00,141930.93333333332,2572371.733333333,5.152080118573764,6.410333897495385,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315017,92237860.0,2021-09-11 18:45:00,144638.81967213115,2499979.540983606,5.160287871680464,6.397936628281505,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315018,92237860.0,2021-09-11 18:46:00,148965.6,2549339.333333333,5.173088905581968,6.406427817039438,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315019,92237860.0,2021-09-11 18:47:00,151592.26229508198,2544260.266666666,5.180679899098849,6.405561706365359,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315020,92237860.0,2021-09-11 18:48:00,148577.31147540984,2463714.709677419,5.171955418482464,6.391590592761264,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315021,92237860.0,2021-09-11 18:49:00,140688.0,2566042.933333333,5.148260142736421,6.409264087674491,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315022,92237860.0,2021-09-11 18:50:00,144390.68852459016,2539243.6,5.159542195091005,6.40470453754711,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315023,92237860.0,2021-09-11 18:51:00,149558.68852459016,2553925.8666666667,5.1748145520144595,6.407208456804507,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315024,92237860.0,2021-09-11 18:52:00,148617.73333333337,2705944.524590164,5.172073555524937,6.432319049243115,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315025,92237860.0,2021-09-11 18:53:00,147097.06666666668,2503333.5081967213,5.167606964763451,6.398518886107369,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315026,92237860.0,2021-09-11 18:54:00,138872.65573770492,2547637.8666666667,5.142619868107178,6.406137865841707,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315027,92237860.0,2021-09-11 18:55:00,151428.8,2525823.2131147543,5.180211348757489,6.40240312217704,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315028,92237860.0,2021-09-11 18:56:00,144078.55737704918,2517818.3606557376,5.158602365629076,6.401024568708874,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315029,92237860.0,2021-09-11 18:57:00,140695.73770491802,2565468.8,5.148284027689346,6.409166906627127,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315030,92237860.0,2021-09-11 18:58:00,149116.13333333333,2506973.37704918,5.173527546099756,6.3991498952015275,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
315031,92237860.0,2021-09-11 18:59:00,146820.72131147538,2715607.868852459,5.166790311355738,6.433867218358294,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404675,49437555.0,2021-09-11 18:00:00,40376.0,1033424.0,4.606134047845697,6.014278963529286,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404676,49437555.0,2021-09-11 18:01:00,15960.0,654784.0,4.203060097595961,5.816098721913018,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404677,49437555.0,2021-09-11 18:02:00,7744.0,1760.0,3.8890214220952246,3.245759355967277,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404678,49437555.0,2021-09-11 18:03:00,38008.0,1137192.0,4.5798864436574345,6.055834177723707,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404679,49437555.0,2021-09-11 18:04:00,31760.0,852664.0,4.501894167799294,5.930778436527534,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404680,49437555.0,2021-09-11 18:05:00,15704.0,690360.0,4.196037940734524,5.839076249156744,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404681,49437555.0,2021-09-11 18:06:00,5400.0,1552.0,3.7324741772811936,3.1911714557285586,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404682,49437555.0,2021-09-11 18:07:00,23464.0,679224.0,4.370420558548513,5.832013662457088,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404683,49437555.0,2021-09-11 18:08:00,4736.0,1304.0,3.6755033847279566,3.1156105116742996,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404684,49437555.0,2021-09-11 18:09:00,20016.0,291864.0,4.301398989173564,5.465182018186956,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404685,49437555.0,2021-09-11 18:11:00,14824.0,1131576.0,4.1709947020363005,6.05368411157163,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404686,49437555.0,2021-09-11 18:12:00,34392.0,612016.0,4.53647005970165,5.786763485713621,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404687,49437555.0,2021-09-11 18:13:00,11096.0,1826424.0,4.045205586035056,6.26160184312067,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404688,49437555.0,2021-09-11 18:14:00,13360.0,610408.0,4.125838963995005,5.785620928324153,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404689,49437555.0,2021-09-11 18:15:00,11088.0,519880.0,4.04489238347436,5.715903945639121,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404690,49437555.0,2021-09-11 18:16:00,12312.0,518744.0,4.0903638794717185,5.714953923729066,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404691,49437555.0,2021-09-11 18:17:00,12520.0,779432.0,4.0976390155468385,5.891778789209439,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404692,49437555.0,2021-09-11 18:18:00,12384.0,403776.0,4.092896010921856,5.606141576971243,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404693,49437555.0,2021-09-11 18:19:00,10016.0,698112.0,4.000737673774033,5.843925725351611,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404694,49437555.0,2021-09-11 18:20:00,14240.0,621584.0,4.153540486438023,5.79350052558721,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404695,49437555.0,2021-09-11 18:21:00,11776.0,521968.0,4.071034675054151,5.717644710801645,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404696,49437555.0,2021-09-11 18:22:00,13792.0,645104.0,4.139658736208178,5.809630407983019,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404697,49437555.0,2021-09-11 18:23:00,13328.0,625408.0,4.124797567960534,5.796164126702586,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404698,49437555.0,2021-09-11 18:24:00,10728.0,525016.0,4.030559245291156,5.720173366047215,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404699,49437555.0,2021-09-11 18:25:00,6048.0,519312.0,3.7816835845073506,5.715429194456404,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404700,49437555.0,2021-09-11 18:26:00,8056.0,199712.0,3.9061733636440485,5.300406335499184,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404701,49437555.0,2021-09-11 18:27:00,27888.0,1152184.0,4.445432942295167,6.061522216959217,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404702,49437555.0,2021-09-11 18:28:00,12328.0,600592.0,4.090927852581608,5.778580266126217,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404703,49437555.0,2021-09-11 18:29:00,9528.0,518384.0,3.9790473269479647,5.71465242628947,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404704,49437555.0,2021-09-11 18:32:00,21952.0,925240.0,4.341493877399029,5.966254869320409,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404705,49437555.0,2021-09-11 18:33:00,62632.0,4079344.0,4.796803214068263,6.6105904361972785,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404706,49437555.0,2021-09-11 18:34:00,19288.0,194032.0,4.2853097130902675,5.28787559848232,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404707,49437555.0,2021-09-11 18:35:00,32600.0,825200.0,4.513230921780242,5.916559745590764,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404708,49437555.0,2021-09-11 18:36:00,20736.0,1181016.0,4.316745927670932,6.07225614905556,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404709,49437555.0,2021-09-11 18:37:00,15312.0,712416.0,4.185060282521393,5.852734274236045,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404710,49437555.0,2021-09-11 18:38:00,4320.0,1344.0,3.63558426631123,3.128722284338427,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404711,49437555.0,2021-09-11 18:39:00,4672.0,5216.0,3.6695957810243134,3.717420836722375,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404712,49437555.0,2021-09-11 18:40:00,12712.0,29040.0,4.1042480469904445,4.463011566814714,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404713,49437555.0,2021-09-11 18:41:00,3432.0,1600.0,3.53567380342575,3.2043913319193,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
404714,49437555.0,2021-09-11 18:42:00,4144.0,1192.0,3.6175245348862926,3.076640443670342,2021-09-11 18:00:00,Chromecast,median,log_bytes_down
