,log_bytes_up,log_bytes_up,log_bytes_up
,var,mean,std
date_hour,,,
2021-09-12 00:00:00,4.426716802146682,2.2700173002870323,2.103976426233593
2021-09-12 01:00:00,4.1865956301658915,1.8544572426384478,2.046117208315763
2021-09-12 02:00:00,3.545593063014992,1.4304377413402911,1.8829745253228978
2021-09-12 03:00:00,2.6854582837105343,0.9460836071224996,1.6387367951292648
2021-09-12 04:00:00,2.712780398571513,0.9837466707182428,1.6470520327456304
2021-09-12 05:00:00,2.4100391963202847,0.9167728207925416,1.5524300938593933
2021-09-12 06:00:00,2.3560492473098846,0.8723261606507463,1.5349427504991464
2021-09-12 07:00:00,2.43020036933804,0.8711269387578573,1.5589099939823465
2021-09-12 08:00:00,2.328480522631156,0.9105012429862818,1.5259359497145206
2021-09-12 09:00:00,3.5032469121066474,1.425258356533368,1.8716962659861902
2021-09-12 10:00:00,4.284360343605849,2.3011897100575083,2.0698696441094664
2021-09-12 11:00:00,4.48317529207752,2.3713929457938203,2.117351008235885
2021-09-12 12:00:00,4.265900655788737,2.4193420829699415,2.0654056879433487
2021-09-12 13:00:00,3.869520990631022,2.786550894098148,1.9671098064498134
2021-09-12 14:00:00,3.9055375377178825,2.847534168064995,1.9762432891012893
2021-09-12 15:00:00,3.793050339002238,2.9417326350569764,1.9475755027731885
2021-09-12 16:00:00,3.653982209160151,2.6573020688898916,1.911539225116804
2021-09-12 17:00:00,3.013080218308949,2.99956922333759,1.735822634461525
2021-09-12 18:00:00,3.178492473309943,2.6878440231728926,1.7828327104105823
2021-09-12 19:00:00,2.8901738883793193,3.1841849839979695,1.700051142871684
2021-09-12 20:00:00,3.2310537550151306,3.011321027362131,1.7975132141420076
2021-09-12 21:00:00,3.6438753053064934,2.763913269119471,1.9088937386105318
2021-09-12 22:00:00,3.3465582234440845,2.663550148691001,1.8293600584477854
2021-09-12 23:00:00,3.8382711510296885,2.185258013063722,1.959150619791569
2021-09-13 00:00:00,3.9912688678341013,1.6149199317553198,1.9978160245213024
2021-09-13 01:00:00,3.155420882043906,1.0749960946805115,1.7763504389742204
2021-09-13 02:00:00,2.3883597365772804,0.811069068682359,1.5454318932186175
2021-09-13 03:00:00,1.998380159688422,0.7551480181191412,1.4136407463314087
2021-09-13 04:00:00,1.4215505554054477,0.6347788782686536,1.1922879498701007
2021-09-13 05:00:00,1.6922404802813136,0.7423790935754788,1.3008614377716459
2021-09-13 06:00:00,2.4626798222286563,1.0109337920979766,1.569292777727807
2021-09-13 07:00:00,3.49798044580751,1.4199441780788686,1.8702888669420856
2021-09-13 08:00:00,4.212030037375387,1.4959483571987648,2.052323083087891
2021-09-13 09:00:00,4.651325185436786,1.9604067971539714,2.1566931134115457
2021-09-13 10:00:00,4.375748885153386,2.1587939352161754,2.0918290764671443
2021-09-13 11:00:00,4.080964565331356,2.40606926654042,2.020139739060483
2021-09-13 12:00:00,3.8325794671406404,2.760706326614018,1.9576974912229521
2021-09-13 13:00:00,4.102266107551199,2.504240483245896,2.0254051712067884
2021-09-13 14:00:00,4.309622897528579,2.715105505836675,2.075963125281511
2021-09-13 15:00:00,4.020620102455472,2.797283186659141,2.0051483991105177
2021-09-13 16:00:00,3.6815311631678096,2.7352698744590715,1.9187316548094497
2021-09-13 17:00:00,3.301280898678065,2.7384512380848705,1.8169427340117423
2021-09-13 18:00:00,3.0561666983982345,2.9892002830783286,1.748189548761299
2021-09-13 19:00:00,3.040630755029428,3.028051677284647,1.7437404494446493
2021-09-13 20:00:00,2.4426029347381357,3.291354443629929,1.5628828922021432
2021-09-13 21:00:00,2.359410697957411,3.2262086247696673,1.5360373361209065
2021-09-13 22:00:00,3.2176369201218105,2.498564289058355,1.7937772771784715
2021-09-13 23:00:00,3.3327725308774627,2.155769358026823,1.8255882698126276
2021-09-14 00:00:00,4.0892824599501605,1.8720434560847603,2.0221974334743282
2021-09-14 01:00:00,3.642861418833317,1.5318774417147094,1.9086281510114318
2021-09-14 02:00:00,3.6150581982226484,1.4387183780251744,1.9013306388481328
2021-09-14 03:00:00,2.985425214368,1.1463714871361514,1.7278383067775758
2021-09-14 04:00:00,1.905803625084371,0.8296234692904635,1.3805084661400564
2021-09-14 05:00:00,1.8163493883333013,0.8240196451722321,1.3477200704646723
2021-09-14 06:00:00,2.245351465401871,1.0218077760781499,1.4984496873108122
2021-09-14 07:00:00,3.028110452775173,1.292494605634439,1.7401466756498354
2021-09-14 08:00:00,3.6365340897148952,1.507038844160578,1.9069698712132017
2021-09-14 09:00:00,3.6379850096053796,1.5767736144863687,1.9073502587635496
2021-09-14 10:00:00,4.385731428094523,2.1227784643657768,2.0942137971311627
2021-09-14 11:00:00,4.14604039284002,2.3196467093532256,2.036182799465711
2021-09-14 12:00:00,4.066025545577197,2.5717880208856263,2.0164388276308305
2021-09-14 13:00:00,3.238747752896126,2.730244613683347,1.7996521199654465
2021-09-14 14:00:00,3.4455094329544336,2.592853270323608,1.8562083484766556
2021-09-14 15:00:00,3.8034166432467935,2.5044233967524425,1.950235022566971
2021-09-14 16:00:00,3.57491061618099,2.258590348962808,1.89074340305103
2021-09-14 17:00:00,3.438979443192523,2.6104243072422673,1.854448555013733
2021-09-14 18:00:00,3.2435056321180493,2.726970484854292,1.800973523436158
2021-09-14 19:00:00,3.1769268511572766,2.7972612676437727,1.7823935735850476
2021-09-14 20:00:00,3.2578029203761774,2.8851740803019292,1.8049384810503037
2021-09-14 21:00:00,3.112971843935779,3.14939637968267,1.7643615967073696
2021-09-14 22:00:00,3.3005383700729585,2.872992479000106,1.8167383879009544
2021-09-14 23:00:00,3.8472395313674896,2.766905481743325,1.9614381283556945
2021-09-15 00:00:00,4.189206223662159,2.0342410675531455,2.046755047303453
2021-09-15 01:00:00,3.277336837020268,1.2013522781184327,1.810341635443506
2021-09-15 02:00:00,2.3809574868964947,0.8394837812817325,1.5430351541350231
2021-09-15 03:00:00,1.5133851976580863,0.5835897204305691,1.2301972190092474
2021-09-15 04:00:00,1.6207094056138054,0.6173155309704642,1.2730708564780695
2021-09-15 05:00:00,1.818252228915588,0.6933979687678489,1.3484258336725783
2021-09-15 06:00:00,2.4265382544496785,0.8911214256068026,1.5577349756777237
2021-09-15 07:00:00,3.2256063793459173,1.1404271109482933,1.7959973216421892
2021-09-15 08:00:00,3.6562434889877875,1.487727481548704,1.9121306150438018
2021-09-15 09:00:00,3.6830282777045515,1.5425235485330602,1.9191217464518897
2021-09-15 10:00:00,3.7305579848337778,1.652071095398145,1.9314652429784436
2021-09-15 11:00:00,3.723900145690557,1.9239568740805226,1.9297409530013496
2021-09-15 12:00:00,3.9053090922373785,2.292510887514457,1.9761854903417793
2021-09-15 13:00:00,3.9654840900083275,2.447101069382518,1.9913523269397426
2021-09-15 14:00:00,4.393265759504596,2.4827893848077798,2.0960118700772177
2021-09-15 15:00:00,4.160978355091169,2.26620544976907,2.039847630361437
2021-09-15 16:00:00,4.365101859694686,2.445129863266394,2.089282618435018
2021-09-15 17:00:00,3.413324328554217,2.7801518956623688,1.8475184244153606
2021-09-15 18:00:00,3.3518637393580155,2.6855053923648637,1.8308095857729212
2021-09-15 19:00:00,3.319707600970154,2.705238846892761,1.822006476654283
2021-09-15 20:00:00,3.2286258306355613,2.707592481325248,1.79683773074687
2021-09-15 21:00:00,3.0791335745975794,3.051374371924409,1.7547460142703215
2021-09-15 22:00:00,3.0201280855877304,3.0814975526263497,1.7378515717942458
2021-09-15 23:00:00,3.6161837642635843,2.8325819988905443,1.9016266101060912
2021-09-16 00:00:00,4.27350152103415,2.1188097133195747,2.067244910752993
2021-09-16 01:00:00,4.171127133344141,1.6607384247505663,2.042333746806369
2021-09-16 02:00:00,3.566565328578061,1.30739362792614,1.8885352336077983
2021-09-16 03:00:00,2.592239872596058,0.9157292426476373,1.6100434381084436
2021-09-16 04:00:00,2.0475127845514827,0.7493233033114105,1.4309132694022664
2021-09-16 05:00:00,1.9592811344678602,0.7544861349338415,1.3997432387648316
2021-09-16 06:00:00,2.6728190837823145,0.9458849450448903,1.634875861887475
2021-09-16 07:00:00,3.6502014957696525,1.5616528011034732,1.9105500505795845
2021-09-16 08:00:00,4.383901446168312,1.9294887764485082,2.093776837718937
2021-09-16 09:00:00,4.502403631812734,2.15699903253293,2.1218868093780907
2021-09-16 10:00:00,4.643003140221406,2.376761598407544,2.154762896520498
2021-09-16 11:00:00,4.5501524631320605,2.336369673141424,2.13310863838016
2021-09-16 12:00:00,4.2270327636650435,2.5998223249960493,2.0559748937341245
2021-09-16 13:00:00,4.339427810813642,2.3922739534036643,2.083129331273899
2021-09-16 14:00:00,4.2225725115582184,2.578122474988248,2.0548899025393594
2021-09-16 15:00:00,3.996884986813689,2.420839955713975,1.9992210950301843
2021-09-16 16:00:00,3.798493425899531,2.5056844847304167,1.94897240254949
2021-09-16 17:00:00,3.066398696341402,2.9384610332811394,1.7511135589508184
2021-09-16 18:00:00,2.945159965801037,3.324552607779663,1.7161468368997557
2021-09-16 19:00:00,2.8216778693664675,3.3076931951795636,1.6797850664196499
2021-09-16 20:00:00,2.694230051942441,3.233650524984579,1.641410994218828
2021-09-16 21:00:00,2.0513171324302912,3.477916222571004,1.4322419950658796
2021-09-16 22:00:00,2.459743455746235,3.2401687400579093,1.568356928682446
2021-09-16 23:00:00,3.5251719708581986,2.9590193234492026,1.8775441328656428
2021-09-17 00:00:00,4.414007795287682,2.3571248854416638,2.1009540202697634
2021-09-17 01:00:00,4.119226822412008,1.8726327354830634,2.029587845453359
2021-09-17 02:00:00,3.6472330789823695,1.443723867096496,1.9097730438411706
2021-09-17 03:00:00,3.2242365658104526,1.3194282693294774,1.7956159293708809
2021-09-17 04:00:00,2.2711234405185876,0.9843426453843961,1.50702469804532
2021-09-17 05:00:00,2.317676349326073,0.9399939316112805,1.5223916543800655
2021-09-17 06:00:00,2.575442213669207,0.9969358910670659,1.6048184363563396
2021-09-17 07:00:00,3.4991153024779487,1.4411056330199057,1.8705922330850058
2021-09-17 08:00:00,3.659143322634228,1.4945370131764861,1.9128887376515729
2021-09-17 09:00:00,4.151750371847382,1.7046189115157186,2.0375844453291703
2021-09-17 10:00:00,4.533729959076342,2.0435814375641868,2.129255728905371
2021-09-17 11:00:00,4.528632246891691,2.361680122895425,2.1280583278875818
2021-09-17 12:00:00,4.430638701386754,2.628620679670146,2.1049082406097313
2021-09-17 13:00:00,4.220092505847403,2.818118984961312,2.0542863738649983
2021-09-17 14:00:00,4.18504249477921,2.77650691144737,2.0457376407494707
2021-09-17 15:00:00,3.728942169042783,2.8601596974867847,1.931046910109328
2021-09-17 16:00:00,3.449091175578628,2.7683599218300956,1.8571728986765417
2021-09-17 17:00:00,3.6331094221177116,2.7346421141036603,1.9060717253339947
2021-09-17 18:00:00,3.4278517895115077,2.84820360888876,1.8514458645911058
2021-09-17 19:00:00,3.1385416629575413,3.1126626459052162,1.7715929732750526
2021-09-17 20:00:00,3.0270314040424293,3.0828314451494236,1.7398366026849847
